timestamp,level,source,template_id,template,vars,fuzzy_score,raw
,,sshd,T211e3445,Dec 10 09:12:28 LabSZ sshd[ ]: input_userauth_request: invalid user monitor [preauth],{},1.0,Dec 10 09:12:28 LabSZ sshd[24488]: input_userauth_request: invalid user monitor [preauth]
,,sshd,T9a53f824,Dec 10 09:12:28 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 09:12:28 LabSZ sshd[24488]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,Teb0cebd6,Dec 10 09:12:28 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:12:28 LabSZ sshd[24488]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
,,sshd,Tf4270e09,Dec 10 09:12:30 LabSZ sshd[ ]: Failed password for invalid user monitor from port ssh2,{},1.0,Dec 10 09:12:30 LabSZ sshd[24488]: Failed password for invalid user monitor from 103.99.0.122 port 59812 ssh2
,,sshd,Tb9583bf3,Dec 10 09:12:30 LabSZ sshd[ ]: error: Received disconnect from : 14: No more user authentication methods available. [preauth],{},1.0,Dec 10 09:12:30 LabSZ sshd[24488]: error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
,,sshd,T95898957,Dec 10 09:12:30 LabSZ sshd[ ]: Invalid user ftpuser from,{},1.0,Dec 10 09:12:30 LabSZ sshd[24490]: Invalid user ftpuser from 103.99.0.122
,,sshd,T59f6d4cd,Dec 10 09:12:30 LabSZ sshd[ ]: input_userauth_request: invalid user ftpuser [preauth],{},1.0,Dec 10 09:12:30 LabSZ sshd[24490]: input_userauth_request: invalid user ftpuser [preauth]
,,sshd,T9629e81e,Dec 10 09:12:30 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 09:12:30 LabSZ sshd[24490]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,T1fb4cb96,Dec 10 09:12:30 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser,{},1.0,Dec 10 09:12:30 LabSZ sshd[24490]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
,,sshd,Td44ff4a7,Dec 10 09:12:32 LabSZ sshd[ ]: Failed password for invalid user ftpuser from port ssh2,{},1.0,Dec 10 09:12:32 LabSZ sshd[24490]: Failed password for invalid user ftpuser from 103.99.0.122 port 62891 ssh2
,,sshd,T7db4b74f,Dec 10 09:12:32 LabSZ sshd[ ]: error: Received disconnect from : 14: No more user authentication methods available. [preauth],{},1.0,Dec 10 09:12:32 LabSZ sshd[24490]: error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
,,sshd,T8dabc7bf,Dec 10 09:12:33 LabSZ sshd[ ]: Invalid user pi from,{},1.0,Dec 10 09:12:33 LabSZ sshd[24492]: Invalid user pi from 103.99.0.122
,,sshd,Te40917cb,Dec 10 09:12:33 LabSZ sshd[ ]: input_userauth_request: invalid user pi [preauth],{},1.0,Dec 10 09:12:33 LabSZ sshd[24492]: input_userauth_request: invalid user pi [preauth]
,,sshd,T5a464e64,Dec 10 09:12:33 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 09:12:33 LabSZ sshd[24492]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,T33fbbc61,Dec 10 09:12:33 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:12:33 LabSZ sshd[24492]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
,,sshd,T0d386f11,Dec 10 09:12:35 LabSZ sshd[ ]: Failed password for invalid user pi from port ssh2,{},1.0,Dec 10 09:12:35 LabSZ sshd[24492]: Failed password for invalid user pi from 103.99.0.122 port 49289 ssh2
,,sshd,T562a228c,Dec 10 09:12:35 LabSZ sshd[ ]: error: Received disconnect from : 14: No more user authentication methods available. [preauth],{},1.0,Dec 10 09:12:35 LabSZ sshd[24492]: error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
,,sshd,T0c0a9efa,Dec 10 09:12:35 LabSZ sshd[ ]: Invalid user PlcmSpIp from,{},1.0,Dec 10 09:12:35 LabSZ sshd[24494]: Invalid user PlcmSpIp from 103.99.0.122
,,sshd,Tf84baf7c,Dec 10 09:12:35 LabSZ sshd[ ]: input_userauth_request: invalid user PlcmSpIp [preauth],{},1.0,Dec 10 09:12:35 LabSZ sshd[24494]: input_userauth_request: invalid user PlcmSpIp [preauth]
,,sshd,T8f1b6816,Dec 10 09:12:35 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 09:12:35 LabSZ sshd[24494]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,Tc95c0d17,Dec 10 09:12:35 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:12:35 LabSZ sshd[24494]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
,,sshd,T1b84d31a,Dec 10 09:12:37 LabSZ sshd[ ]: Failed password for invalid user PlcmSpIp from port ssh2,{},1.0,Dec 10 09:12:37 LabSZ sshd[24494]: Failed password for invalid user PlcmSpIp from 103.99.0.122 port 51966 ssh2
,,sshd,Te003a255,Dec 10 09:12:37 LabSZ sshd[ ]: error: Received disconnect from : 14: No more user authentication methods available. [preauth],{},1.0,Dec 10 09:12:37 LabSZ sshd[24494]: error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
,,sshd,T5cc4ba19,Dec 10 09:12:38 LabSZ sshd[ ]: Invalid user Management from,{},1.0,Dec 10 09:12:38 LabSZ sshd[24497]: Invalid user Management from 103.99.0.122
,,sshd,T30d5cb5f,Dec 10 09:12:38 LabSZ sshd[ ]: input_userauth_request: invalid user Management [preauth],{},1.0,Dec 10 09:12:38 LabSZ sshd[24497]: input_userauth_request: invalid user Management [preauth]
,,sshd,Tbbc2b59b,Dec 10 09:12:38 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 09:12:38 LabSZ sshd[24497]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,Tb6e0e2da,Dec 10 09:12:38 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:12:38 LabSZ sshd[24497]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
,,sshd,T57bbf5cc,Dec 10 09:12:40 LabSZ sshd[ ]: Failed password for invalid user Management from port ssh2,{},1.0,Dec 10 09:12:40 LabSZ sshd[24497]: Failed password for invalid user Management from 103.99.0.122 port 55028 ssh2
,,sshd,T9b07c685,Dec 10 09:12:40 LabSZ sshd[ ]: error: Received disconnect from : 14: No more user authentication methods available. [preauth],{},1.0,Dec 10 09:12:40 LabSZ sshd[24497]: error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
,,sshd,T1f06a228,Dec 10 09:12:40 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:12:40 LabSZ sshd[24499]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122  user=root
,,sshd,T1412f015,Dec 10 09:12:42 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 09:12:42 LabSZ sshd[24499]: Failed password for root from 103.99.0.122 port 57956 ssh2
,,sshd,T9f757fa6,Dec 10 09:12:42 LabSZ sshd[ ]: error: Received disconnect from : 14: No more user authentication methods available. [preauth],{},1.0,Dec 10 09:12:42 LabSZ sshd[24499]: error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
,,sshd,Te8af5fa3,Dec 10 09:12:43 LabSZ sshd[ ]: Invalid user ftpuser from,{},1.0,Dec 10 09:12:43 LabSZ sshd[24501]: Invalid user ftpuser from 103.99.0.122
,,sshd,T1c3876bd,Dec 10 09:12:43 LabSZ sshd[ ]: input_userauth_request: invalid user ftpuser [preauth],{},1.0,Dec 10 09:12:43 LabSZ sshd[24501]: input_userauth_request: invalid user ftpuser [preauth]
,,sshd,T5702190c,Dec 10 09:12:43 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 09:12:43 LabSZ sshd[24501]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,T344e7971,Dec 10 09:12:43 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:12:43 LabSZ sshd[24501]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=103.99.0.122
,,sshd,Tc02246af,Dec 10 09:12:44 LabSZ sshd[ ]: Failed password for invalid user ftpuser from port ssh2,{},1.0,Dec 10 09:12:44 LabSZ sshd[24501]: Failed password for invalid user ftpuser from 103.99.0.122 port 60836 ssh2
,,sshd,T24a18c6f,Dec 10 09:12:44 LabSZ sshd[ ]: error: Received disconnect from : 14: No more user authentication methods available. [preauth],{},1.0,Dec 10 09:12:44 LabSZ sshd[24501]: error: Received disconnect from 103.99.0.122: 14: No more user authentication methods available. [preauth]
,,sshd,Tcaf41f2b,Dec 10 09:12:46 LabSZ sshd[ ]: reverse mapping checking getaddrinfo for customer- - - - -sta.uninet-ide.com.mx [ ] failed - POSSIBLE,{},1.0,Dec 10 09:12:46 LabSZ sshd[24503]: reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
,,sshd,T5ccde2b1,Dec 10 09:12:46 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:12:46 LabSZ sshd[24503]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
,,sshd,T98bb83d9,Dec 10 09:12:48 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 09:12:48 LabSZ sshd[24503]: Failed password for root from 187.141.143.180 port 33314 ssh2
,,sshd,Tf8af916f,Dec 10 09:12:48 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 09:12:48 LabSZ sshd[24503]: Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
,,sshd,T5144c230,Dec 10 09:12:51 LabSZ sshd[ ]: reverse mapping checking getaddrinfo for customer- - - - -sta.uninet-ide.com.mx [ ] failed - POSSIBLE,{},1.0,Dec 10 09:12:51 LabSZ sshd[24505]: reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
,,sshd,T5a171832,Dec 10 09:12:51 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:12:51 LabSZ sshd[24505]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
,,sshd,T59ce0751,Dec 10 09:12:53 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 09:12:53 LabSZ sshd[24505]: Failed password for root from 187.141.143.180 port 34508 ssh2
,,sshd,Tc93b6447,Dec 10 09:12:54 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 09:12:54 LabSZ sshd[24505]: Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
,,sshd,Ta5460603,Dec 10 09:12:57 LabSZ sshd[ ]: Invalid user api from,{},1.0,Dec 10 09:12:57 LabSZ sshd[24487]: Invalid user api from 185.190.58.151
,,sshd,Ta2d9a736,Dec 10 09:12:57 LabSZ sshd[ ]: input_userauth_request: invalid user api [preauth],{},1.0,Dec 10 09:12:57 LabSZ sshd[24487]: input_userauth_request: invalid user api [preauth]
,,sshd,T7be789b2,Dec 10 09:12:57 LabSZ sshd[ ]: pam_unix(sshd:auth): check pass; user unknown,{},1.0,Dec 10 09:12:57 LabSZ sshd[24487]: pam_unix(sshd:auth): check pass; user unknown
,,sshd,T79d94d58,Dec 10 09:12:57 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:12:57 LabSZ sshd[24487]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.190.58.151
,,sshd,T07f71533,Dec 10 09:12:57 LabSZ sshd[ ]: reverse mapping checking getaddrinfo for customer- - - - -sta.uninet-ide.com.mx [ ] failed - POSSIBLE,{},1.0,Dec 10 09:12:57 LabSZ sshd[24507]: reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
,,sshd,T79d94d58,Dec 10 09:12:57 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:12:57 LabSZ sshd[24507]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
,,sshd,T63f99f23,Dec 10 09:12:59 LabSZ sshd[ ]: Failed password for invalid user api from port ssh2,{},1.0,Dec 10 09:12:59 LabSZ sshd[24487]: Failed password for invalid user api from 185.190.58.151 port 36894 ssh2
,,sshd,T10e13629,Dec 10 09:12:59 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 09:12:59 LabSZ sshd[24507]: Failed password for root from 187.141.143.180 port 35685 ssh2
,,sshd,T8b397bf3,Dec 10 09:12:59 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 09:12:59 LabSZ sshd[24507]: Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
,,sshd,T91ea605a,Dec 10 09:13:03 LabSZ sshd[ ]: reverse mapping checking getaddrinfo for customer- - - - -sta.uninet-ide.com.mx [ ] failed - POSSIBLE,{},1.0,Dec 10 09:13:03 LabSZ sshd[24509]: reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
,,sshd,Taa09bce6,Dec 10 09:13:03 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:13:03 LabSZ sshd[24509]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
,,sshd,T8f9318d7,Dec 10 09:13:03 LabSZ sshd[ ]: Connection closed by [preauth],{},1.0,Dec 10 09:13:03 LabSZ sshd[24487]: Connection closed by 185.190.58.151 [preauth]
,,sshd,Tb5f495ee,Dec 10 09:13:05 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 09:13:05 LabSZ sshd[24509]: Failed password for root from 187.141.143.180 port 36902 ssh2
,,sshd,T58660bc5,Dec 10 09:13:05 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 09:13:05 LabSZ sshd[24509]: Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
,,sshd,Tf74696d6,Dec 10 09:13:08 LabSZ sshd[ ]: reverse mapping checking getaddrinfo for customer- - - - -sta.uninet-ide.com.mx [ ] failed - POSSIBLE,{},1.0,Dec 10 09:13:08 LabSZ sshd[24512]: reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
,,sshd,T38fba303,Dec 10 09:13:08 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:13:08 LabSZ sshd[24512]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
,,sshd,T618d6545,Dec 10 09:13:10 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 09:13:10 LabSZ sshd[24512]: Failed password for root from 187.141.143.180 port 38180 ssh2
,,sshd,T1229f0a7,Dec 10 09:13:10 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 09:13:10 LabSZ sshd[24512]: Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
,,sshd,Tc60037b5,Dec 10 09:13:13 LabSZ sshd[ ]: reverse mapping checking getaddrinfo for customer- - - - -sta.uninet-ide.com.mx [ ] failed - POSSIBLE,{},1.0,Dec 10 09:13:13 LabSZ sshd[24514]: reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
,,sshd,T89e2a4c8,Dec 10 09:13:13 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:13:13 LabSZ sshd[24514]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
,,sshd,T58613abe,Dec 10 09:13:15 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 09:13:15 LabSZ sshd[24514]: Failed password for root from 187.141.143.180 port 39319 ssh2
,,sshd,Tef526c67,Dec 10 09:13:15 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 09:13:15 LabSZ sshd[24514]: Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
,,sshd,T89c188d4,Dec 10 09:13:19 LabSZ sshd[ ]: reverse mapping checking getaddrinfo for customer- - - - -sta.uninet-ide.com.mx [ ] failed - POSSIBLE,{},1.0,Dec 10 09:13:19 LabSZ sshd[24516]: reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
,,sshd,Tcdd75a2c,Dec 10 09:13:19 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:13:19 LabSZ sshd[24516]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
,,sshd,T676c06dd,Dec 10 09:13:21 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 09:13:21 LabSZ sshd[24516]: Failed password for root from 187.141.143.180 port 40414 ssh2
,,sshd,T2aa970ce,Dec 10 09:13:21 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 09:13:21 LabSZ sshd[24516]: Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
,,sshd,T72b935f8,Dec 10 09:13:22 LabSZ sshd[ ]: Did not receive identification string from,{},1.0,Dec 10 09:13:22 LabSZ sshd[24511]: Did not receive identification string from 185.190.58.151
,,sshd,T182d17b2,Dec 10 09:13:25 LabSZ sshd[ ]: reverse mapping checking getaddrinfo for customer- - - - -sta.uninet-ide.com.mx [ ] failed - POSSIBLE,{},1.0,Dec 10 09:13:25 LabSZ sshd[24518]: reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
,,sshd,T507afcaa,Dec 10 09:13:25 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:13:25 LabSZ sshd[24518]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
,,sshd,T2e60d277,Dec 10 09:13:26 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 09:13:26 LabSZ sshd[24518]: Failed password for root from 187.141.143.180 port 41834 ssh2
,,sshd,Tb8d19671,Dec 10 09:13:27 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 09:13:27 LabSZ sshd[24518]: Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
,,sshd,Tb3bcc685,Dec 10 09:13:30 LabSZ sshd[ ]: reverse mapping checking getaddrinfo for customer- - - - -sta.uninet-ide.com.mx [ ] failed - POSSIBLE,{},1.0,Dec 10 09:13:30 LabSZ sshd[24520]: reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
,,sshd,Tb6a09987,Dec 10 09:13:30 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser,{},1.0,Dec 10 09:13:30 LabSZ sshd[24520]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
,,sshd,T36a4a675,Dec 10 09:13:32 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 09:13:32 LabSZ sshd[24520]: Failed password for root from 187.141.143.180 port 43092 ssh2
,,sshd,Tcbb15c36,Dec 10 09:13:33 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 09:13:33 LabSZ sshd[24520]: Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
,,sshd,T4f49c310,Dec 10 09:13:36 LabSZ sshd[ ]: reverse mapping checking getaddrinfo for customer- - - - -sta.uninet-ide.com.mx [ ] failed - POSSIBLE,{},1.0,Dec 10 09:13:36 LabSZ sshd[24522]: reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
,,sshd,Tdd4d805a,Dec 10 09:13:36 LabSZ sshd[ ]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh rus,{},1.0,Dec 10 09:13:36 LabSZ sshd[24522]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=187.141.143.180  user=root
,,sshd,Tc8e7f196,Dec 10 09:13:38 LabSZ sshd[ ]: Failed password for root from port ssh2,{},1.0,Dec 10 09:13:38 LabSZ sshd[24522]: Failed password for root from 187.141.143.180 port 44328 ssh2
,,sshd,Ta2b4e3bc,Dec 10 09:13:39 LabSZ sshd[ ]: Received disconnect from : 11: Bye Bye [preauth],{},1.0,Dec 10 09:13:39 LabSZ sshd[24522]: Received disconnect from 187.141.143.180: 11: Bye Bye [preauth]
,,sshd,Tef74d62d,Dec 10 09:13:42 LabSZ sshd[ ]: reverse mapping checking getaddrinfo for customer- - - - -sta.uninet-ide.com.mx [ ] failed - POSSIBLE,{},1.0,Dec 10 09:13:42 LabSZ sshd[24525]: reverse mapping checking getaddrinfo for customer-187-141-143-180-sta.uninet-ide.com.mx [187.141.143.180] failed - POSSIBLE BREAK-IN ATTEMPT!
