dataset,line_no,timestamp,level,component,message,template
HPC_2k,721,,,gige7,2561340 gige7 gige temperature 1073394404 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,722,,,gige4,2561239 gige4 gige temperature 1073375350 1 critical,<NUM> gige4 gige temperature <HEX> 1 critical
HPC_2k,723,,,gige7,2566893 gige7 gige temperature 1074020818 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,724,,,gige7,2565183 gige7 gige temperature 1073933218 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,725,,,gige7,2585341 gige7 gige temperature 1074234092 1 critical,<NUM> gige7 gige temperature <HEX> 1 critical
HPC_2k,726,,,gige7,2615431 gige7 gige temperature 1074848953 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,727,,,node-166,2614737 node-166 node temperature 1074776943 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,728,,,gige7,2614640 gige7 gige temperature 1074755051 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,729,,,gige5,2613815 gige5 gige temperature 1074625028 1 normal,<NUM> gige5 gige temperature <HEX> 1 normal
HPC_2k,730,,,node-239,2594414 node-239 node temperature 1074274436 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,731,,,node-235,2594419 node-235 node temperature 1074274436 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,732,,,gige7,19801 gige7 gige temperature 1076047551 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,733,,,node-172,40754 node-172 node temperature 1076538724 1 ambient=26,<NUM> node-<NUM> node temperature <HEX> 1 ambient=26
HPC_2k,734,,,node-238,35006 node-238 node temperature 1076506869 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,735,,,gige7,34905 gige7 gige temperature 1076493252 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,736,,,gige4,31923 gige4 gige temperature 1076386562 1 critical,<NUM> gige4 gige temperature <HEX> 1 critical
HPC_2k,737,,,gige7,31128 gige7 gige temperature 1076272557 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,738,,,node-117,46581 node-117 node temperature 1076546891 1 ambient=32,<NUM> node-<NUM> node temperature <HEX> 1 ambient=32
HPC_2k,739,,,node-41,48065 node-41 node temperature 1076619404 1 ambient=29,<NUM> node-41 node temperature <HEX> 1 ambient=29
HPC_2k,740,,,gige7,48312 gige7 gige temperature 1076650230 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,741,,,node-198,80683 node-198 node temperature 1077307801 1 ambient=33,<NUM> node-<NUM> node temperature <HEX> 1 ambient=33
HPC_2k,742,,,node-174,80531 node-174 node temperature 1077300930 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,743,,,node-166,77270 node-166 node temperature 1077215565 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,744,,,node-55,76723 node-55 node temperature 1077205904 1 ambient=33,<NUM> node-55 node temperature <HEX> 1 ambient=33
HPC_2k,745,,,gige7,74418 gige7 gige temperature 1077159058 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,746,,,gige7,69858 gige7 gige temperature 1077042957 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,747,,,gige7,69672 gige7 gige temperature 1077015055 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,748,,,gige7,69378 gige7 gige temperature 1076961352 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,749,,,node-60,61851 node-60 node temperature 1076866153 1 ambient=31,<NUM> node-60 node temperature <HEX> 1 ambient=31
HPC_2k,750,,,gige7,86744 gige7 gige temperature 1077371471 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,751,,,gige7,87515 gige7 gige temperature 1077440772 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,752,,,node-45,94825 node-45 node temperature 1077647048 1 ambient=30,<NUM> node-45 node temperature <HEX> 1 ambient=30
HPC_2k,753,,,node-157,90542 node-157 node temperature 1077630300 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,754,,,gige7,88946 gige7 gige temperature 1077576377 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,755,,,node-148,88671 node-148 node temperature 1077556261 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,756,,,gige2,87831 gige2 gige temperature 1077480553 1 warning,<NUM> gige2 gige temperature <HEX> 1 warning
HPC_2k,757,,,gige4,87693 gige4 gige temperature 1077462433 1 warning,<NUM> gige4 gige temperature <HEX> 1 warning
HPC_2k,758,,,gige5,198942 gige5 gige temperature 1078030594 1 normal,<NUM> gige5 gige temperature <HEX> 1 normal
HPC_2k,759,,,gige7,225213 gige7 gige temperature 1078547960 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,760,,,gige7,225104 gige7 gige temperature 1078536860 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,761,,,node-158,224786 node-158 node temperature 1078514733 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,762,,,gige7,224581 gige7 gige temperature 1078508057 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,763,,,node-20,217618 node-20 node temperature 1078468448 1 ambient=26,<NUM> node-20 node temperature <HEX> 1 ambient=26
HPC_2k,764,,,node-54,217370 node-54 node temperature 1078468284 1 ambient=31,<NUM> node-54 node temperature <HEX> 1 ambient=31
HPC_2k,765,,,gige7,206594 gige7 gige temperature 1078407820 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,766,,,gige7,204767 gige7 gige temperature 1078361621 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,767,,,gige6,203383 gige6 gige temperature 1078197816 1 normal,<NUM> gige6 gige temperature <HEX> 1 normal
HPC_2k,768,,,node-74,201365 node-74 node temperature 1078160650 1 ambient=29,<NUM> node-74 node temperature <HEX> 1 ambient=29
HPC_2k,769,,,gige5,199616 gige5 gige temperature 1078110095 1 warning,<NUM> gige5 gige temperature <HEX> 1 warning
HPC_2k,770,,,gige7,199198 gige7 gige temperature 1078057114 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,771,,,gige7,261378 gige7 gige temperature 1079210977 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,772,,,node-14,239708 node-14 node temperature 1079019604 1 ambient=27,<NUM> node-14 node temperature <HEX> 1 ambient=27
HPC_2k,773,,,node-240,234084 node-240 node temperature 1079013507 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,774,,,node-20,229917 node-20 node temperature 1078979550 1 ambient=26,<NUM> node-20 node temperature <HEX> 1 ambient=26
HPC_2k,775,,,gige7,227358 gige7 gige temperature 1078816469 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,776,,,gige7,226272 gige7 gige temperature 1078672165 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,777,,,gige7,285818 gige7 gige temperature 1080291435 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,778,,,gige7,284101 gige7 gige temperature 1080110219 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,779,,,gige6,283501 gige6 gige temperature 1080058332 1 normal,<NUM> gige6 gige temperature <HEX> 1 normal
HPC_2k,780,,,gige7,289816 gige7 gige temperature 1080845907 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,781,,,gige7,287985 gige7 gige temperature 1080628083 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,782,,,gige7,287951 gige7 gige temperature 1080622682 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,783,,,gige7,287022 gige7 gige temperature 1080493066 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,784,,,gige7,295921 gige7 gige temperature 1081524579 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,785,,,gige7,295528 gige7 gige temperature 1081463375 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,786,,,gige7,301157 gige7 gige temperature 1081959922 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,787,,,gige7,300050 gige7 gige temperature 1081830909 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,788,,,gige7,298512 gige7 gige temperature 1081791006 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,789,,,gige7,297326 gige7 gige temperature 1081684787 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,790,,,node-30,309472 node-30 node temperature 1082039149 1 ambient=34,<NUM> node-30 node temperature <HEX> 1 ambient=34
HPC_2k,791,,,gige7,314590 gige7 gige temperature 1082202403 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,792,,,gige7,316541 gige7 gige temperature 1082824335 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,793,,,gige7,316533 gige7 gige temperature 1082819535 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,794,,,gige7,316105 gige7 gige temperature 1082742429 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,795,,,gige7,315684 gige7 gige temperature 1082629326 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,796,,,gige7,330049 gige7 gige temperature 1083231744 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,797,,,node-217,329889 node-217 node temperature 1083208215 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,798,,,gige7,316991 gige7 gige temperature 1083025647 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,799,,,gige7,340621 gige7 gige temperature 1083424951 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,800,,,gige7,342541 gige7 gige temperature 1083973367 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,801,,,gige7,342400 gige7 gige temperature 1083930762 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,802,,,node-244,342193 node-244 node temperature 1083879601 1 ambient=32,<NUM> node-<NUM> node temperature <HEX> 1 ambient=32
HPC_2k,803,,,gige7,341967 gige7 gige temperature 1083844658 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,804,,,node-237,341924 node-237 node temperature 1083831510 1 ambient=33,<NUM> node-<NUM> node temperature <HEX> 1 ambient=33
HPC_2k,805,,,gige7,341629 gige7 gige temperature 1083744155 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,806,,,gige7,341358 gige7 gige temperature 1083688955 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,807,,,gige7,341168 gige7 gige temperature 1083639753 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,808,,,gige7,340799 gige7 gige temperature 1083522751 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,809,,,node-240,350670 node-240 node temperature 1084653390 1 ambient=35,<NUM> node-<NUM> node temperature <HEX> 1 ambient=35
HPC_2k,810,,,node-234,350386 node-234 node temperature 1084631343 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,811,,,node-239,350295 node-239 node temperature 1084629363 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,812,,,node-108,350242 node-108 node temperature 1084626810 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,813,,,node-109,350134 node-109 node temperature 1084621410 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,814,,,node-111,349094 node-111 node temperature 1084529940 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,815,,,node-112,348979 node-112 node temperature 1084518061 1 ambient=29,<NUM> node-<NUM> node temperature <HEX> 1 ambient=29
HPC_2k,816,,,gige7,348683 gige7 gige temperature 1084476183 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,817,,,gige7,346095 gige7 gige temperature 1084427882 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,818,,,node-137,346052 node-137 node temperature 1084418581 1 ambient=26,<NUM> node-<NUM> node temperature <HEX> 1 ambient=26
HPC_2k,819,,,gige7,346034 gige7 gige temperature 1084413482 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,820,,,gige6,345974 gige6 gige temperature 1084380782 1 warning,<NUM> gige6 gige temperature <HEX> 1 warning
HPC_2k,821,,,gige6,345944 gige6 gige temperature 1084370883 1 normal,<NUM> gige6 gige temperature <HEX> 1 normal
HPC_2k,822,,,node-237,345634 node-237 node temperature 1084314360 1 ambient=33,<NUM> node-<NUM> node temperature <HEX> 1 ambient=33
HPC_2k,823,,,gige7,367104 gige7 gige temperature 1085206086 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,824,,,node-237,371489 node-237 node temperature 1085883660 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,825,,,gige7,371437 gige7 gige temperature 1085855902 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,826,,,gige4,369384 gige4 gige temperature 1085598845 1 critical,<NUM> gige4 gige temperature <HEX> 1 critical
HPC_2k,827,,,node-239,383080 node-239 node temperature 1086491940 1 ambient=34,<NUM> node-<NUM> node temperature <HEX> 1 ambient=34
HPC_2k,828,,,node-238,382894 node-238 node temperature 1086438690 1 ambient=35,<NUM> node-<NUM> node temperature <HEX> 1 ambient=35
HPC_2k,829,,,node-111,381787 node-111 node temperature 1086206761 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,830,,,gige4,381569 gige4 gige temperature 1086197563 1 warning,<NUM> gige4 gige temperature <HEX> 1 warning
HPC_2k,831,,,node-166,381210 node-166 node temperature 1086194970 1 ambient=35,<NUM> node-<NUM> node temperature <HEX> 1 ambient=35
HPC_2k,832,,,node-16,381139 node-16 node temperature 1086194820 1 ambient=33,<NUM> node-16 node temperature <HEX> 1 ambient=33
HPC_2k,833,,,node-247,380887 node-247 node temperature 1086178590 1 ambient=33,<NUM> node-<NUM> node temperature <HEX> 1 ambient=33
HPC_2k,834,,,gige7,380233 gige7 gige temperature 1086096701 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,835,,,node-47,376418 node-47 node temperature 1086025702 1 ambient=30,<NUM> node-47 node temperature <HEX> 1 ambient=30
HPC_2k,836,,,node-105,376386 node-105 node temperature 1086025689 1 ambient=28,<NUM> node-<NUM> node temperature <HEX> 1 ambient=28
HPC_2k,837,,,node-194,375624 node-194 node temperature 1086025505 1 ambient=27,<NUM> node-<NUM> node temperature <HEX> 1 ambient=27
HPC_2k,838,,,gige4,374004 gige4 gige temperature 1085997759 1 warning,<NUM> gige4 gige temperature <HEX> 1 warning
HPC_2k,839,,,gige6,372299 gige6 gige temperature 1085939607 1 warning,<NUM> gige6 gige temperature <HEX> 1 warning
HPC_2k,840,,,gige3,385237 gige3 gige temperature 1086927360 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,841,,,gige3,385089 gige3 gige temperature 1086882060 1 normal,<NUM> gige3 gige temperature <HEX> 1 normal
HPC_2k,842,,,gige7,384693 gige7 gige temperature 1086805621 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,843,,,node-225,384641 node-225 node temperature 1086794700 1 ambient=32,<NUM> node-<NUM> node temperature <HEX> 1 ambient=32
HPC_2k,844,,,node-239,384130 node-239 node temperature 1086699270 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
HPC_2k,845,,,node-238,383593 node-238 node temperature 1086602640 1 ambient=35,<NUM> node-<NUM> node temperature <HEX> 1 ambient=35
HPC_2k,846,,,node-108,383318 node-108 node temperature 1086543570 1 ambient=32,<NUM> node-<NUM> node temperature <HEX> 1 ambient=32
HPC_2k,847,,,node-20,386596 node-20 node temperature 1087478914 1 ambient=28,<NUM> node-20 node temperature <HEX> 1 ambient=28
HPC_2k,848,,,gige7,386775 gige7 gige temperature 1087499233 1 warning,<NUM> gige7 gige temperature <HEX> 1 warning
HPC_2k,849,,,node-225,387324 node-225 node temperature 1087501911 1 ambient=30,<NUM> node-<NUM> node temperature <HEX> 1 ambient=30
HPC_2k,850,,,gige7,391092 gige7 gige temperature 1087643842 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,851,,,gige6,391300 gige6 gige temperature 1087728445 1 warning,<NUM> gige6 gige temperature <HEX> 1 warning
HPC_2k,852,,,gige7,393242 gige7 gige temperature 1088265456 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,853,,,gige7,392859 gige7 gige temperature 1088038353 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,854,,,gige7,392847 gige7 gige temperature 1088034153 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,855,,,gige7,391811 gige7 gige temperature 1087867648 1 normal,<NUM> gige7 gige temperature <HEX> 1 normal
HPC_2k,856,,,node-234,391646 node-234 node temperature 1087853310 1 ambient=31,<NUM> node-<NUM> node temperature <HEX> 1 ambient=31
