dataset,line_no,timestamp,level,component,message,template
Hadoop_2k,506,,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,"2015-10-18 18:03:52,861 INFO [IPC Server handler 14 on 62270] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857","<NUM>-10-18 18:03:52,<NUM> INFO [IPC Server handler 14 on <NUM>] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_<NUM>_<NUM>_m_<NUM>_0 is : 0.<HEX>"
Hadoop_2k,507,,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,"2015-10-18 18:03:52,876 INFO [IPC Server handler 18 on 62270] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.5343203","<NUM>-10-18 18:03:52,<NUM> INFO [IPC Server handler 18 on <NUM>] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_<NUM>_<NUM>_m_<NUM>_0 is : 0.<NUM>"
Hadoop_2k,508,,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,"2015-10-18 18:03:53,111 INFO [IPC Server handler 23 on 62270] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.27772525","<NUM>-10-18 18:03:53,<NUM> INFO [IPC Server handler 23 on <NUM>] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_<NUM>_<NUM>_m_<NUM>_0 is : 0.<HEX>"
Hadoop_2k,509,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:53,329 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:0, vCores:-27>","<NUM>-10-18 18:03:53,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:0, vCores:-27>"
Hadoop_2k,510,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:53,329 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","<NUM>-10-18 18:03:53,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Reduce slow start threshold not met. completedMapsForReduceSlowstart 1"
Hadoop_2k,511,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:54,361 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:0, vCores:-27>","<NUM>-10-18 18:03:54,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:0, vCores:-27>"
Hadoop_2k,512,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:54,361 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","<NUM>-10-18 18:03:54,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Reduce slow start threshold not met. completedMapsForReduceSlowstart 1"
Hadoop_2k,513,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:55,408 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Got allocated containers 2","<NUM>-10-18 18:03:55,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Got allocated containers 2"
Hadoop_2k,514,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:55,408 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Assigned container container_1445144423722_0020_01_000006 to attempt_1445144423722_0020_m_000004_0","<NUM>-10-18 18:03:55,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Assigned container container_<NUM>_<NUM>_01_<NUM> to attempt_<NUM>_<NUM>_m_<NUM>_0"
Hadoop_2k,515,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:55,408 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Assigned container container_1445144423722_0020_01_000007 to attempt_1445144423722_0020_m_000005_0","<NUM>-10-18 18:03:55,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Assigned container container_<NUM>_<NUM>_01_<NUM> to attempt_<NUM>_<NUM>_m_<NUM>_0"
Hadoop_2k,516,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:55,408 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:0, vCores:-27>","<NUM>-10-18 18:03:55,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:0, vCores:-27>"
Hadoop_2k,517,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:55,408 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","<NUM>-10-18 18:03:55,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Reduce slow start threshold not met. completedMapsForReduceSlowstart 1"
Hadoop_2k,518,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:55,408 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: After Scheduling: PendingReds:1 ScheduledMaps:4 ScheduledReds:0 AssignedMaps:6 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:6 ContRel:0 HostLocal:3 RackLocal:3","<NUM>-10-18 18:03:55,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: After Scheduling: PendingReds:1 ScheduledMaps:4 ScheduledReds:0 AssignedMaps:6 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:6 ContRel:0 HostLocal:3 RackLocal:3"
Hadoop_2k,519,,INFO,org.apache.hadoop.yarn.util.RackResolver,"2015-10-18 18:03:55,408 INFO [AsyncDispatcher event handler] org.apache.hadoop.yarn.util.RackResolver: Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.yarn.util.RackResolver: Resolved MSRA-SA-41.fareast.corp.microsoft.com to <PATH>"
Hadoop_2k,520,,INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,"2015-10-18 18:03:55,408 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_<NUM>_<NUM>_m_<NUM>_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED"
Hadoop_2k,521,,INFO,org.apache.hadoop.yarn.util.RackResolver,"2015-10-18 18:03:55,423 INFO [AsyncDispatcher event handler] org.apache.hadoop.yarn.util.RackResolver: Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.yarn.util.RackResolver: Resolved MSRA-SA-41.fareast.corp.microsoft.com to <PATH>"
Hadoop_2k,522,,INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,"2015-10-18 18:03:55,423 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_<NUM>_<NUM>_m_<NUM>_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED"
Hadoop_2k,523,,INFO,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,"2015-10-18 18:03:55,517 INFO [ContainerLauncher #4] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000006 taskAttempt attempt_1445144423722_0020_m_000004_0","<NUM>-10-18 18:03:55,<NUM> INFO [ContainerLauncher #4] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_<NUM>_<NUM>_01_<NUM> taskAttempt attempt_<NUM>_<NUM>_m_<NUM>_0"
Hadoop_2k,524,,INFO,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,"2015-10-18 18:03:55,517 INFO [ContainerLauncher #4] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Launching attempt_1445144423722_0020_m_000004_0","<NUM>-10-18 18:03:55,<NUM> INFO [ContainerLauncher #4] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Launching attempt_<NUM>_<NUM>_m_<NUM>_0"
Hadoop_2k,525,,INFO,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,"2015-10-18 18:03:55,517 INFO [ContainerLauncher #4] org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy: Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:7109","<NUM>-10-18 18:03:55,<NUM> INFO [ContainerLauncher #4] org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy: Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:<NUM>"
Hadoop_2k,526,,INFO,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,"2015-10-18 18:03:55,595 INFO [ContainerLauncher #5] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000007 taskAttempt attempt_1445144423722_0020_m_000005_0","<NUM>-10-18 18:03:55,<NUM> INFO [ContainerLauncher #5] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_<NUM>_<NUM>_01_<NUM> taskAttempt attempt_<NUM>_<NUM>_m_<NUM>_0"
Hadoop_2k,527,,INFO,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,"2015-10-18 18:03:55,595 INFO [ContainerLauncher #5] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Launching attempt_1445144423722_0020_m_000005_0","<NUM>-10-18 18:03:55,<NUM> INFO [ContainerLauncher #5] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Launching attempt_<NUM>_<NUM>_m_<NUM>_0"
Hadoop_2k,528,,INFO,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,"2015-10-18 18:03:55,595 INFO [ContainerLauncher #5] org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy: Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:7109","<NUM>-10-18 18:03:55,<NUM> INFO [ContainerLauncher #5] org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy: Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:<NUM>"
Hadoop_2k,529,,INFO,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,"2015-10-18 18:03:55,923 INFO [ContainerLauncher #4] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000004_0 : 13562","<NUM>-10-18 18:03:55,<NUM> INFO [ContainerLauncher #4] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Shuffle port returned by ContainerManager for attempt_<NUM>_<NUM>_m_<NUM>_0 : <NUM>"
Hadoop_2k,530,,INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,"2015-10-18 18:03:55,939 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: TaskAttempt: [attempt_1445144423722_0020_m_000004_0] using containerId: [container_1445144423722_0020_01_000006 on NM: [MSRA-SA-41.fareast.corp.microsoft.com:7109]","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: TaskAttempt: [attempt_<NUM>_<NUM>_m_<NUM>_0] using containerId: [container_<NUM>_<NUM>_01_<NUM> on NM: [MSRA-SA-41.fareast.corp.microsoft.com:<NUM>]"
Hadoop_2k,531,,INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,"2015-10-18 18:03:55,939 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from ASSIGNED to RUNNING","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_<NUM>_<NUM>_m_<NUM>_0 TaskAttempt Transitioned from ASSIGNED to RUNNING"
Hadoop_2k,532,,INFO,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,"2015-10-18 18:03:55,939 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: ATTEMPT_START task_1445144423722_0020_m_000004","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: ATTEMPT_START task_<NUM>_<NUM>_m_<NUM>"
Hadoop_2k,533,,INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,"2015-10-18 18:03:55,939 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: task_1445144423722_0020_m_000004 Task Transitioned from SCHEDULED to RUNNING","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: task_<NUM>_<NUM>_m_<NUM> Task Transitioned from SCHEDULED to RUNNING"
Hadoop_2k,534,,INFO,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,"2015-10-18 18:03:55,939 INFO [ContainerLauncher #5] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000005_0 : 13562","<NUM>-10-18 18:03:55,<NUM> INFO [ContainerLauncher #5] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Shuffle port returned by ContainerManager for attempt_<NUM>_<NUM>_m_<NUM>_0 : <NUM>"
Hadoop_2k,535,,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,"2015-10-18 18:03:55,939 INFO [IPC Server handler 14 on 62270] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.5343203","<NUM>-10-18 18:03:55,<NUM> INFO [IPC Server handler 14 on <NUM>] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_<NUM>_<NUM>_m_<NUM>_0 is : 0.<NUM>"
Hadoop_2k,536,,INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,"2015-10-18 18:03:55,939 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: TaskAttempt: [attempt_1445144423722_0020_m_000005_0] using containerId: [container_1445144423722_0020_01_000007 on NM: [MSRA-SA-41.fareast.corp.microsoft.com:7109]","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: TaskAttempt: [attempt_<NUM>_<NUM>_m_<NUM>_0] using containerId: [container_<NUM>_<NUM>_01_<NUM> on NM: [MSRA-SA-41.fareast.corp.microsoft.com:<NUM>]"
Hadoop_2k,537,,INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,"2015-10-18 18:03:55,939 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from ASSIGNED to RUNNING","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_<NUM>_<NUM>_m_<NUM>_0 TaskAttempt Transitioned from ASSIGNED to RUNNING"
Hadoop_2k,538,,INFO,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,"2015-10-18 18:03:55,939 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: ATTEMPT_START task_1445144423722_0020_m_000005","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: ATTEMPT_START task_<NUM>_<NUM>_m_<NUM>"
Hadoop_2k,539,,INFO,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,"2015-10-18 18:03:55,939 INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: task_1445144423722_0020_m_000005 Task Transitioned from SCHEDULED to RUNNING","<NUM>-10-18 18:03:55,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: task_<NUM>_<NUM>_m_<NUM> Task Transitioned from SCHEDULED to RUNNING"
Hadoop_2k,540,,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,"2015-10-18 18:03:56,064 INFO [IPC Server handler 4 on 62270] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.27776006","<NUM>-10-18 18:03:56,<NUM> INFO [IPC Server handler 4 on <NUM>] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_<NUM>_<NUM>_m_<NUM>_0 is : 0.<HEX>"
Hadoop_2k,541,,INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,"2015-10-18 18:03:56,361 INFO [IPC Server handler 9 on 62270] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.27696857","<NUM>-10-18 18:03:56,<NUM> INFO [IPC Server handler 9 on <NUM>] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_<NUM>_<NUM>_m_<NUM>_0 is : 0.<HEX>"
Hadoop_2k,542,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"2015-10-18 18:03:56,455 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=1 finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4","<NUM>-10-18 18:03:56,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: getResources() for application_<NUM>_<NUM>: ask=4 release= 0 newContainers=1 finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4"
Hadoop_2k,543,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:56,455 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Got allocated containers 1","<NUM>-10-18 18:03:56,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Got allocated containers 1"
Hadoop_2k,544,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:56,455 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Assigned container container_1445144423722_0020_01_000008 to attempt_1445144423722_0020_m_000006_0","<NUM>-10-18 18:03:56,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Assigned container container_<NUM>_<NUM>_01_<NUM> to attempt_<NUM>_<NUM>_m_<NUM>_0"
Hadoop_2k,545,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:56,455 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:0, vCores:-27>","<NUM>-10-18 18:03:56,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:0, vCores:-27>"
Hadoop_2k,546,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:56,455 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Reduce slow start threshold not met. completedMapsForReduceSlowstart 1","<NUM>-10-18 18:03:56,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Reduce slow start threshold not met. completedMapsForReduceSlowstart 1"
Hadoop_2k,547,,INFO,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"2015-10-18 18:03:56,455 INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: After Scheduling: PendingReds:1 ScheduledMaps:3 ScheduledReds:0 AssignedMaps:7 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:7 ContRel:0 HostLocal:4 RackLocal:3","<NUM>-10-18 18:03:56,<NUM> INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: After Scheduling: PendingReds:1 ScheduledMaps:3 ScheduledReds:0 AssignedMaps:7 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:7 ContRel:0 HostLocal:4 RackLocal:3"
Hadoop_2k,548,,INFO,org.apache.hadoop.yarn.util.RackResolver,"2015-10-18 18:03:56,455 INFO [AsyncDispatcher event handler] org.apache.hadoop.yarn.util.RackResolver: Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack","<NUM>-10-18 18:03:56,<NUM> INFO [AsyncDispatcher event handler] org.apache.hadoop.yarn.util.RackResolver: Resolved MSRA-SA-41.fareast.corp.microsoft.com to <PATH>"
